chr	start	end	length	abs_summit	pileup	-logp	fold_enrichment	-logq	name
22	36322276	36322331	56	36322294	20.64	13.57823	6.84818	9.14425	rna_meth_peak_16122
22	36326411	36326487	77	36326455	19.7	15.04501	8.01163	10.37163	rna_meth_peak_16123
22	36326732	36326818	87	36326757	22.52	19.36874	9.63796	14.04557	rna_meth_peak_16124
22	36341271	36341337	67	36341321	19.7	10.02081	5.14464	6.16977	rna_meth_peak_16125
22	36341546	36341653	108	36341558	16.89	8.32059	4.83445	4.75549	rna_meth_peak_16126
22	36387736	36387787	52	36387774	19.7	10.02081	5.14464	6.16977	rna_meth_peak_16127
22	36476962	36477001	40	36476982	20.64	11.05581	5.47577	7.03184	rna_meth_peak_16128
22	36511070	36511111	42	36511097	18.76	9.90474	5.29011	6.07444	rna_meth_peak_16129
22	36512300	36512401	102	36512368	21.58	10.54874	5.02637	6.59898	rna_meth_peak_16130
22	36516657	36516700	44	36516685	21.58	8.00983	3.87679	4.49325	rna_meth_peak_16131
22	36517490	36517583	94	36517494	21.58	9.46042	4.51569	5.69579	rna_meth_peak_16132
22	36518611	36518731	121	36518707	19.7	10.47994	5.38555	6.54353	rna_meth_peak_16133
22	36519587	36519653	67	36519641	17.83	6.03352	3.49141	2.85938	rna_meth_peak_16134
22	36520430	36520504	75	36520474	23.45	13.85063	6.24485	9.36664	rna_meth_peak_16135
22	36520753	36520788	36	36520762	20.64	11.05581	5.47577	7.03184	rna_meth_peak_16136
22	36523059	36523104	46	36523080	20.64	11.65983	5.79236	7.53585	rna_meth_peak_16137
22	36523383	36523418	36	36523403	20.64	10.86568	5.37779	6.87119	rna_meth_peak_16138
22	36523745	36523805	61	36523745	17.83	6.61143	3.76815	3.34626	rna_meth_peak_16139
22	36524068	36524128	61	36524079	18.76	10.19282	5.44759	6.31271	rna_meth_peak_16140
22	36524462	36524502	41	36524492	22.52	10.86032	4.99503	6.86636	rna_meth_peak_16141
22	36525496	36525532	37	36525514	18.76	13.03625	7.09501	8.68843	rna_meth_peak_16142
22	36525829	36525883	55	36525850	37.53	25.10054	8.37559	19.02181	rna_meth_peak_16143
22	36528913	36528981	69	36528925	15.95	9.84673	5.97647	6.02312	rna_meth_peak_16144
22	36762785	36762832	48	36762813	18.76	10.81201	5.79245	6.82176	rna_meth_peak_16145
22	36767480	36767515	36	36767493	13.13	10.04455	6.25429	6.18699	rna_meth_peak_16146
22	36767629	36767667	39	36767647	14.07	11.47685	6.88889	7.38271	rna_meth_peak_16147
22	36767959	36767998	40	36767987	13.13	11.34488	7.06735	7.27154	rna_meth_peak_16148
22	37648196	37648243	48	37648218	11.26	12.98187	8.43307	8.64322	rna_meth_peak_16149
22	37658902	37659017	116	37658924	24.39	9.79599	4.23217	5.97743	rna_meth_peak_16150
22	37659413	37659472	60	37659413	14.07	6.39136	3.88477	3.16315	rna_meth_peak_16151
22	37693217	37693299	83	37693289	12.2	7.32834	4.79315	3.92858	rna_meth_peak_16152
22	37746420	37746462	43	37746433	20.64	15.09243	7.72866	10.41386	rna_meth_peak_16153
22	37832811	37832868	58	37832843	21.58	13.02485	6.28576	8.67839	rna_meth_peak_16154
22	37849598	37849647	50	37849614	23.45	13.09121	5.86728	8.73815	rna_meth_peak_16155
22	37850194	37850232	39	37850213	24.39	16.63661	7.44227	11.72212	rna_meth_peak_16156
22	37851488	37851648	161	37851488	26.27	6.98403	3.02993	3.64763	rna_meth_peak_16157
22	37855427	37855471	45	37855450	21.58	16.54146	8.27655	11.64217	rna_meth_peak_16158
22	37855735	37855809	75	37855774	19.7	14.86465	7.90155	10.2238	rna_meth_peak_16159
22	37858527	37858571	45	37858555	19.7	13.19086	6.90068	8.81844	rna_meth_peak_16160
22	37858856	37858901	46	37858887	16.89	12.62047	7.44071	8.33881	rna_meth_peak_16161
22	37862805	37862860	56	37862853	18.76	8.87183	4.74181	5.20971	rna_meth_peak_16162
22	37863107	37863195	89	37863152	33.77	22.47668	8.20164	16.74214	rna_meth_peak_16163
22	37863445	37863514	70	37863492	23.45	14.19919	6.42196	9.65799	rna_meth_peak_16164
22	37870020	37870070	51	37870040	22.52	12.11122	5.59387	7.90808	rna_meth_peak_16165
22	37870360	37870504	145	37870361	24.39	9.79599	4.23217	5.97743	rna_meth_peak_16166
22	37874303	37874339	37	37874328	21.58	7.62686	3.716	4.17836	rna_meth_peak_16167
22	37886604	37886654	51	37886625	23.45	13.85063	6.24485	9.36664	rna_meth_peak_16168
22	37886933	37887012	80	37886950	26.27	17.80578	7.51637	12.71214	rna_meth_peak_16169
22	37888260	37888421	162	37888276	25.33	15.49269	6.60261	10.74527	rna_meth_peak_16170
22	37912585	37912648	64	37912610	10.32	10.19004	7.02241	6.31045	rna_meth_peak_16171
22	37917564	37917600	37	37917566	11.26	9.14602	6.17112	5.43768	rna_meth_peak_16172
22	37918898	37918992	95	37918907	14.07	12.05396	7.24658	7.86129	rna_meth_peak_16173
22	37953862	37953931	70	37953881	21.58	9.75968	4.65343	5.94859	rna_meth_peak_16174
22	37956951	37957000	50	37956959	19.7	9.59248	4.92437	5.80899	rna_meth_peak_16175
22	37959530	37959599	70	37959566	27.21	13.84934	5.44969	9.36587	rna_meth_peak_16176
22	37966938	37966982	45	37966955	24.39	15.66251	6.93041	10.89174	rna_meth_peak_16177
22	37967475	37967512	38	37967502	26.27	9.02947	3.7172	5.34332	rna_meth_peak_16178
22	37988056	37988126	71	37988073	12.2	9.14523	5.93368	5.43691	rna_meth_peak_16179
22	38057587	38057653	67	38057600	16.89	8.84835	5.13418	5.19094	rna_meth_peak_16180
22	38219718	38219763	46	38219730	23.45	13.58947	6.1137	9.15386	rna_meth_peak_16181
22	38294278	38294337	60	38294307	36.59	9.77859	3.26934	5.96547	rna_meth_peak_16182
22	38302710	38302800	91	38302722	21.58	7.41872	3.62997	4.00574	rna_meth_peak_16183
22	38303016	38303128	113	38303061	41.28	21.55081	6.22138	15.94171	rna_meth_peak_16184
22	38313924	38313995	72	38313958	22.52	16.92731	8.18824	11.96837	rna_meth_peak_16185
22	38314260	38314319	60	38314279	17.83	11.40748	6.39459	7.32493	rna_meth_peak_16186
22	38317012	38317155	144	38317098	22.52	14.75484	6.96583	10.12523	rna_meth_peak_16187
22	38484731	38484829	99	38484770	38.47	10.07815	3.22645	6.21832	rna_meth_peak_16188
22	38485274	38485347	74	38485339	38.47	8.3277	2.81545	4.76216	rna_meth_peak_16189
22	38491606	38491652	47	38491615	25.33	6.17313	2.83631	2.98153	rna_meth_peak_16190
22	38491892	38491940	49	38491921	37.53	13.33778	4.15492	8.94102	rna_meth_peak_16191
22	38493869	38493947	79	38493897	39.4	17.85953	5.29709	12.75507	rna_meth_peak_16192
22	38494210	38494272	63	38494221	25.33	8.15352	3.50335	4.61917	rna_meth_peak_16193
22	38494797	38494877	81	38494813	44.1	22.02816	5.94294	16.35423	rna_meth_peak_16194
22	38495632	38495765	134	38495722	29.08	19.12217	7.40328	13.8358	rna_meth_peak_16195
22	38495972	38496097	126	38496053	21.58	12.44682	5.98009	8.19527	rna_meth_peak_16196
22	38497921	38497976	56	38497941	27.21	18.17513	7.44264	13.02872	rna_meth_peak_16197
22	38498255	38498407	153	38498295	41.28	33.2881	10.99908	26.18061	rna_meth_peak_16198
22	38498625	38498720	96	38498696	25.33	16.04178	6.87571	11.21365	rna_meth_peak_16199
22	38499241	38499321	81	38499301	21.58	12.67944	6.10228	8.38618	rna_meth_peak_16200
22	38499570	38499658	89	38499633	25.33	15.86341	6.78639	11.06532	rna_meth_peak_16201
22	38501017	38501097	81	38501042	25.33	9.17762	3.87452	5.46475	rna_meth_peak_16202
22	38501307	38501442	136	38501429	31.9	13.08422	4.71596	8.73185	rna_meth_peak_16203
22	38519137	38519193	57	38519138	9.38	6.95301	5.19096	3.62061	rna_meth_peak_16204
22	38682141	38682263	123	38682235	31.9	13.87131	4.99978	9.38005	rna_meth_peak_16205
22	38721603	38721640	38	38721618	17.83	13.95688	7.97427	9.45182	rna_meth_peak_16206
22	38724136	38724171	36	38724138	10.32	7.09565	5.07356	3.74499	rna_meth_peak_16207
22	38726177	38726242	66	38726211	19.7	10.8721	5.59515	6.87684	rna_meth_peak_16208
22	38726548	38726589	42	38726565	16.89	9.45263	5.48561	5.69339	rna_meth_peak_16209
22	38748568	38748603	36	38748584	11.26	9.16364	6.18232	5.45266	rna_meth_peak_16210
22	38748889	38748930	42	38748899	15.95	13.86626	8.5637	9.37564	rna_meth_peak_16211
22	38749604	38749659	56	38749631	13.13	11.38133	7.09004	7.3013	rna_meth_peak_16212
22	38750415	38750460	46	38750440	15.95	9.31879	5.64976	5.58109	rna_meth_peak_16213
22	38751059	38751193	135	38751139	24.39	15.15081	6.66833	10.4674	rna_meth_peak_16214
22	39313038	39313150	113	39313115	57.23	32.97268	7.46153	25.8931	rna_meth_peak_16215
22	39313372	39313546	175	39313459	39.4	14.27438	4.23878	9.72078	rna_meth_peak_16216
22	39313952	39314028	77	39313985	34.71	8.93602	3.17168	5.26396	rna_meth_peak_16217
22	39316548	39316650	103	39316555	31.9	8.86222	3.35016	5.20163	rna_meth_peak_16218
22	39316890	39316993	104	39316988	34.71	7.50915	2.80411	4.0818	rna_meth_peak_16219
22	39317656	39317787	132	39317768	34.71	8.52582	3.06393	4.92741	rna_meth_peak_16220
22	39318237	39318386	150	39318265	34.71	14.50547	4.83028	9.91855	rna_meth_peak_16221
22	39350156	39350259	104	39350191	15.01	16.23899	9.50777	11.38073	rna_meth_peak_16222
22	39415204	39415284	81	39415278	12.2	9.97111	6.45622	6.12938	rna_meth_peak_16223
22	39415707	39415776	70	39415757	11.26	11.78581	7.77812	7.63808	rna_meth_peak_16224
22	39418904	39418993	90	39418972	12.2	11.19312	7.2191	7.14452	rna_meth_peak_16225
22	39419712	39419787	76	39419716	11.26	9.08008	6.12916	5.37936	rna_meth_peak_16226
22	39502518	39502562	45	39502538	15.01	10.77023	6.19624	6.78627	rna_meth_peak_16227
22	39520770	39520895	126	39520883	35.65	8.44203	2.98756	4.85648	rna_meth_peak_16228
22	39532544	39532598	55	39532572	35.65	20.8659	7.0321	15.3407	rna_meth_peak_16229
22	39875507	39875602	96	39875580	39.4	10.08286	3.17243	6.22163	rna_meth_peak_16230
22	40346727	40346861	135	40346745	15.01	8.9511	5.12519	5.27672	rna_meth_peak_16231
22	40349736	40349806	71	40349749	18.76	11.26092	6.04769	7.20033	rna_meth_peak_16232
22	40350046	40350131	86	40350091	18.76	10.92134	5.85422	6.91793	rna_meth_peak_16233
22	40354414	40354481	68	40354457	14.07	12.52288	7.53645	8.25458	rna_meth_peak_16234
22	40359038	40359153	116	40359114	30.96	23.26225	9.46693	17.42071	rna_meth_peak_16235
22	40360234	40360316	83	40360251	18.76	14.11689	7.75662	9.59342	rna_meth_peak_16236
22	40360583	40360654	72	40360597	18.76	14.06396	7.72388	9.54713	rna_meth_peak_16237
22	40364455	40364513	59	40364486	16.89	11.26159	6.58305	7.20097	rna_meth_peak_16238
22	40364730	40364844	115	40364761	15.95	8.84892	5.3637	5.19094	rna_meth_peak_16239
22	40365062	40365136	75	40365125	13.13	8.34632	5.20194	4.77935	rna_meth_peak_16240
22	40366276	40366395	120	40366381	17.83	11.20838	6.27522	7.15505	rna_meth_peak_16241
22	40370795	40370854	60	40370837	17.83	13.73028	7.83098	9.26112	rna_meth_peak_16242
22	40402321	40402356	36	40402331	13.13	7.92493	4.94635	4.43317	rna_meth_peak_16243
22	40404446	40404481	36	40404450	23.45	13.96518	6.30279	9.45845	rna_meth_peak_16244
22	40405905	40406000	96	40405929	21.58	6.40804	3.22549	3.17608	rna_meth_peak_16245
22	40778852	40778959	108	40778940	9.38	9.73406	6.90288	5.92662	rna_meth_peak_16246
22	40779203	40779240	38	40779210	11.26	11.48424	7.60441	7.38741	rna_meth_peak_16247
22	40792384	40792465	82	40792405	11.26	12.10776	7.95994	7.90515	rna_meth_peak_16248
22	40824758	40824876	119	40824861	20.64	15.26181	7.82932	10.55459	rna_meth_peak_16249
22	40825104	40825145	42	40825134	16.89	8.07491	4.69734	4.55021	rna_meth_peak_16250
22	40825282	40825352	71	40825348	26.27	6.98403	3.02993	3.64763	rna_meth_peak_16251
22	40825470	40825509	40	40825484	28.15	12.76924	4.85763	8.46449	rna_meth_peak_16252
22	40826251	40826323	73	40826308	28.15	8.09834	3.23842	4.57066	rna_meth_peak_16253
22	40827294	40827353	60	40827325	21.58	12.24248	5.87368	8.01618	rna_meth_peak_16254
22	40829798	40829848	51	40829826	26.27	19.50352	8.40921	14.16259	rna_meth_peak_16255
22	40832401	40832474	74	40832422	24.39	14.32245	6.25444	9.75935	rna_meth_peak_16256
22	40832793	40832832	40	40832815	25.33	15.99046	6.84995	11.16828	rna_meth_peak_16257
22	40840475	40840520	46	40840506	18.76	12.82727	6.96892	8.50694	rna_meth_peak_16258
22	40840802	40840858	57	40840824	21.58	16.35936	8.16875	11.48007	rna_meth_peak_16259
22	40844687	40844722	36	40844707	13.13	7.49103	4.68657	4.06799	rna_meth_peak_16260
22	40848144	40848187	44	40848157	17.83	9.1484	5.08802	5.43947	rna_meth_peak_16261
22	40848476	40848520	45	40848496	19.7	10.97389	5.65012	6.95968	rna_meth_peak_16262
22	40850660	40850702	43	40850673	17.83	10.44529	5.82477	6.51558	rna_meth_peak_16263
22	40850990	40851030	41	40851008	19.7	12.20889	6.33478	7.9914	rna_meth_peak_16264
22	40951555	40951641	87	40951612	32.84	18.75374	6.76735	13.51811	rna_meth_peak_16265
22	40953717	40953805	89	40953776	21.58	21.39298	11.24424	15.80137	rna_meth_peak_16266
22	40963885	40963944	60	40963911	17.83	13.73028	7.83098	9.26112	rna_meth_peak_16267
22	40964217	40964287	71	40964242	19.7	16.66929	9.01657	11.74916	rna_meth_peak_16268
22	40967643	40967719	77	40967663	16.89	12.79754	7.55383	8.48939	rna_meth_peak_16269
22	40967977	40968047	71	40968025	15.01	12.60817	7.31768	8.32933	rna_meth_peak_16270
22	40972315	40972466	152	40972460	21.58	15.83631	7.86157	11.04156	rna_meth_peak_16271
22	41136015	41136051	37	41136039	9.38	10.77716	7.45614	6.79199	rna_meth_peak_16272
22	41140332	41140400	69	41140350	12.2	10.96729	7.07967	6.95382	rna_meth_peak_16273
22	41157032	41157067	36	41157038	8.44	7.31075	5.60792	3.91163	rna_meth_peak_16274
22	41163907	41163971	65	41163942	12.2	17.22203	10.36158	12.21988	rna_meth_peak_16275
22	41168665	41168711	47	41168692	12.2	10.79373	6.97195	6.80488	rna_meth_peak_16276
22	41205488	41205531	44	41205498	13.13	8.90895	5.54737	5.24103	rna_meth_peak_16277
22	41221045	41221096	52	41221067	11.26	10.4875	7.00956	6.55067	rna_meth_peak_16278
22	41249566	41249610	45	41249584	41.28	15.1103	4.28982	10.43037	rna_meth_peak_16279
22	41250868	41250939	72	41250916	24.39	8.3144	3.65894	4.75011	rna_meth_peak_16280
22	41253053	41253131	79	41253060	21.58	8.94166	4.28173	5.26888	rna_meth_peak_16281
22	41256937	41256978	42	41256964	20.64	8.92901	4.42722	5.25985	rna_meth_peak_16282
22	41257790	41257911	122	41257885	24.39	11.89682	5.11956	7.73094	rna_meth_peak_16283
22	41258163	41258198	36	41258190	21.58	8.35871	4.02611	4.79112	rna_meth_peak_16284
22	41261290	41261405	116	41261331	21.58	14.30471	6.9859	9.74507	rna_meth_peak_16285
22	41261632	41261736	105	41261700	24.39	18.2418	8.32012	13.08799	rna_meth_peak_16286
22	41264571	41264612	42	41264596	23.45	11.33701	5.04015	7.26698	rna_meth_peak_16287
22	41264869	41264996	128	41264935	27.21	14.0308	5.52657	9.51628	rna_meth_peak_16288
22	41268267	41268328	62	41268308	16.89	12.97973	7.67044	8.64117	rna_meth_peak_16289
22	41274458	41274538	81	41274489	23.45	10.9355	4.85986	6.92817	rna_meth_peak_16290
22	41274776	41274838	63	41274807	24.39	11.98104	5.15699	7.79936	rna_meth_peak_16291
22	41280851	41280901	51	41280860	25.33	9.63376	4.04597	5.84315	rna_meth_peak_16292
22	41327060	41327095	36	41327068	15.95	8.45884	5.12993	4.86961	rna_meth_peak_16293
22	41342394	41342447	54	41342419	15.95	8.37493	5.08011	4.80498	rna_meth_peak_16294
22	41351404	41351477	74	41351461	15.95	9.16153	5.5535	5.45062	rna_meth_peak_16295
22	41356549	41356626	78	41356584	28.15	10.01123	3.85935	6.16319	rna_meth_peak_16296
22	41468452	41468513	62	41468493	17.83	8.16434	4.55607	4.62875	rna_meth_peak_16297
22	41499966	41500001	36	41499990	13.13	10.72438	6.67991	6.75247	rna_meth_peak_16298
22	41515607	41515708	102	41515686	20.64	10.96008	5.42634	6.94881	rna_meth_peak_16299
22	41525050	41525111	62	41525072	36.59	10.5178	3.46115	6.57636	rna_meth_peak_16300
22	41540539	41540618	80	41540554	14.07	8.41215	5.0243	4.83565	rna_meth_peak_16301
22	41584139	41584190	52	41584171	19.7	11.50756	5.94203	7.40547	rna_meth_peak_16302
22	41585901	41585994	94	41585926	15.95	11.87177	7.26813	7.71043	rna_meth_peak_16303
22	41621453	41621512	60	41621493	28.15	16.66044	6.48838	11.74285	rna_meth_peak_16304
22	41622159	41622245	87	41622219	29.08	17.36054	6.59158	12.33502	rna_meth_peak_16305
22	41628303	41628391	89	41628354	26.27	13.37189	5.4192	8.97102	rna_meth_peak_16306
22	41635960	41636038	79	41636014	27.21	14.31004	5.64603	9.74988	rna_meth_peak_16307
22	41636348	41636420	73	41636400	44.1	13.28348	3.62267	8.89279	rna_meth_peak_16308
22	41636834	41636913	80	41636866	30.02	9.79932	3.60891	5.98058	rna_meth_peak_16309
22	41637457	41637607	151	41637599	27.21	7.53378	3.13418	4.09943	rna_meth_peak_16310
22	41637808	41637951	144	41637923	27.21	12.91274	5.06238	8.58407	rna_meth_peak_16311
22	41646767	41646897	131	41646841	27.21	15.85015	6.33025	11.05292	rna_meth_peak_16312
22	41647098	41647242	145	41647175	28.15	16.7759	6.5408	11.83966	rna_meth_peak_16313
22	41650571	41650714	144	41650596	26.27	15.49166	6.37731	10.74486	rna_meth_peak_16314
22	41650903	41651057	155	41650931	28.15	17.62408	6.93287	12.55761	rna_meth_peak_16315
22	41653368	41653515	148	41653439	27.21	15.52104	6.18045	10.77114	rna_meth_peak_16316
22	41653723	41653853	131	41653776	28.15	16.66044	6.48838	11.74285	rna_meth_peak_16317
22	41656736	41656839	104	41656818	28.15	17.75134	6.99275	12.66351	rna_meth_peak_16318
22	41657078	41657192	115	41657153	30.96	19.72141	7.66803	14.35254	rna_meth_peak_16319
22	41658097	41658184	88	41658118	30.02	18.54629	6.90609	13.34058	rna_meth_peak_16320
22	41658421	41658516	96	41658443	27.21	15.85015	6.33025	11.05292	rna_meth_peak_16321
22	41661179	41661270	92	41661224	25.33	10.77828	4.49338	6.79288	rna_meth_peak_16322
22	41661508	41661608	101	41661585	33.77	16.70918	5.75744	11.78418	rna_meth_peak_16323
22	41680074	41680183	110	41680094	25.33	19.34595	8.62752	14.0301	rna_meth_peak_16324
22	41682200	41682267	68	41682249	15.95	11.37397	6.94642	7.29499	rna_meth_peak_16325
22	41688627	41688693	67	41688648	21.58	14.16673	6.90895	9.63243	rna_meth_peak_16326
22	41871128	41871186	59	41871174	14.07	7.1242	4.28646	3.75675	rna_meth_peak_16327
22	41874072	41874165	94	41874156	15.01	8.45884	4.84597	4.86961	rna_meth_peak_16328
22	41875513	41875548	36	41875544	20.64	8.71601	4.32805	5.07322	rna_meth_peak_16329
22	41877068	41877178	111	41877083	16.89	12.60303	7.42958	8.32699	rna_meth_peak_16330
22	41877414	41877533	120	41877456	13.13	8.42608	5.25063	4.84778	rna_meth_peak_16331
22	41878128	41878253	126	41878212	17.83	8.44714	4.70642	4.8595	rna_meth_peak_16332
22	41880654	41880705	52	41880676	17.83	12.09337	6.81102	7.89453	rna_meth_peak_16333
22	41880998	41881144	147	41881109	16.89	11.36046	6.64468	7.28483	rna_meth_peak_16334
22	41884676	41884819	144	41884785	15.95	15.89724	9.85423	11.09395	rna_meth_peak_16335
22	41885009	41885152	144	41885079	19.7	18.79928	10.35102	13.55435	rna_meth_peak_16336
22	41892974	41893108	135	41892999	15.01	14.97011	8.7588	10.30719	rna_meth_peak_16337
22	41893303	41893439	137	41893322	12.2	11.67781	7.51509	7.54831	rna_meth_peak_16338
22	41894740	41894776	37	41894758	14.07	15.38259	9.24717	10.64983	rna_meth_peak_16339
22	41895028	41895093	66	41895080	10.32	9.8075	6.79479	5.98835	rna_meth_peak_16340
22	41897277	41897313	37	41897292	15.95	15.02786	9.3087	10.35846	rna_meth_peak_16341
22	41898827	41898889	63	41898882	15.01	6.9063	4.00277	3.59419	rna_meth_peak_16342
22	41900175	41900306	132	41900206	15.01	11.31068	6.52342	7.24247	rna_meth_peak_16343
22	41900514	41900657	144	41900649	13.13	8.5306	5.3146	4.93193	rna_meth_peak_16344
22	41902883	41902959	77	41902896	16.89	8.43921	4.90121	4.85648	rna_meth_peak_16345
22	41903167	41903240	74	41903179	15.95	7.62765	4.64415	4.17911	rna_meth_peak_16346
22	41945782	41945829	48	41945815	16.89	11.01454	6.42972	6.99696	rna_meth_peak_16347
22	42066923	42066963	41	42066952	13.13	10.04455	6.25429	6.18699	rna_meth_peak_16348
22	42517919	42517968	50	42517953	17.83	10.76534	6.01228	6.7835	rna_meth_peak_16349
22	42519563	42519640	78	42519613	24.39	18.49883	8.46434	13.30003	rna_meth_peak_16350
22	42565241	42565307	67	42565278	30.96	14.9262	5.55639	10.27278	rna_meth_peak_16351
22	42601820	42601878	59	42601820	12.2	6.6833	4.39884	3.40181	rna_meth_peak_16352
22	42602160	42602197	38	42602187	16.89	10.56152	6.15112	6.60991	rna_meth_peak_16353
22	42623664	42623708	45	42623703	19.7	8.22513	4.25093	4.67925	rna_meth_peak_16354
22	42623993	42624053	61	42624038	21.58	10.38343	4.94707	6.46129	rna_meth_peak_16355
22	42627139	42627200	62	42627168	22.52	12.82519	5.95056	8.50614	rna_meth_peak_16356
22	42627449	42627534	86	42627485	32.84	21.16972	7.84711	15.61101	rna_meth_peak_16357
22	42628337	42628432	96	42628364	18.76	9.45268	5.04695	5.69339	rna_meth_peak_16358
22	42630720	42630813	94	42630778	21.58	15.50552	7.6693	10.75708	rna_meth_peak_16359
22	42631559	42631597	39	42631566	15.95	9.96971	6.05331	6.12938	rna_meth_peak_16360
22	42636560	42636651	92	42636634	17.83	10.90776	6.09639	6.90906	rna_meth_peak_16361
22	42649135	42649210	76	42649178	21.58	15.18784	7.48622	10.49499	rna_meth_peak_16362
